index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
15,22d,86453.53510379791,183.46620000000001,8808.833499999999,95262.4017439804,706210.9602429627,0,97667.25611686707,0.0,59273.7889289856,156941.04504585266,6237339.1069417875,6,-50464.9554289856,-6.73,False
16,9b,163.50507736206055,353.7022,53746.697,53910.235217544556,706210.9602429627,0,75.71077346801758,0.0,101618.64805221558,101694.3588256836,6237339.1069417875,6,-47871.951052215576,-1.89,False
17,13c,49329.35452461243,39.1957,5056.6362,54386.023864794915,706210.9602429627,0,58734.856367111206,0.0,49919.73280906677,108654.58917617798,6237339.1069417875,6,-44863.09660906677,-9.87,False
18,13b,45798.14229011536,41.736000000000004,12387.9833,58186.15873029785,706210.9602429627,0,47220.327854156494,0.0,50423.44379425049,97643.77164840698,6237339.1069417875,6,-38035.46049425049,-4.07,False
19,22c,86405.0354719162,181.8827,11094.6626,97499.7312120987,706210.9602429627,0,97648.77271652222,0.0,44550.3032207489,142199.07593727112,6237339.1069417875,6,-33455.640620748905,-4.02,False
20,29b,91030.10265827179,504.4417,4186.1795,95216.31529845428,706210.9602429627,0,110022.20702171326,0.0,33977.88166999817,144000.08869171143,6237339.1069417875,6,-29791.70216999817,-8.12,False
21,22a,85827.51471996307,178.4495,4151.3216,89978.86946014556,706210.9602429627,0,97584.75613594055,0.0,32306.452751159668,129891.20888710022,6237339.1069417875,6,-28155.13115115967,-7.78,False
22,22b,86153.16135883331,175.8607,3243.511,89396.7054990158,706210.9602429627,0,97620.05686759949,0.0,25612.31279373169,123232.36966133118,6237339.1069417875,6,-22368.80179373169,-7.9,False
23,7c,132.57505893707275,379.34389999999996,132906.3939,133039.00209911956,706210.9602429627,0,51.29671096801758,0.0,154006.99734687805,154058.29405784607,6237339.1069417875,6,-21100.603446878056,-1.16,False
24,10a,6494.000124931335,12.907300000000001,57115.0316,63609.06486511383,706210.9602429627,0,5859.774827957153,0.0,77828.12428474426,83687.89911270142,6237339.1069417875,6,-20713.09268474426,-1.36,False
25,20c,83904.38289642334,75.4269,287970.74210000003,371875.15813660587,706210.9602429627,0,97478.61361503601,0.0,307552.91223526,405031.525850296,6237339.1069417875,6,-19582.170135259978,-1.07,False
26,8c,147.9816436767578,249.5801,69030.475,69178.48978385926,706210.9602429627,0,63.132286071777344,0.0,85592.22507476807,85655.35736083984,6237339.1069417875,6,-16561.75007476806,-1.24,False
27,8a,137.76488304138184,246.05149999999998,66336.1502,66473.94822322388,706210.9602429627,0,54.967641830444336,0.0,82229.47120666504,82284.43884849548,6237339.1069417875,6,-15893.321006665035,-1.24,False
28,31a,95224.41263198853,280.8809,16824.2529,112048.69867217103,706210.9602429627,0,115599.53355789185,0.0,30896.71277999878,146496.24633789062,6237339.1069417875,6,-14072.45987999878,-1.84,False
29,12a,31089.148473739624,25.0584,55056.455,86145.63661392212,706210.9602429627,0,29425.82106590271,0.0,68085.7527256012,97511.5737915039,6237339.1069417875,6,-13029.297725601195,-1.24,False
30,9d,6475.3496170043945,31.9848,106329.28689999999,112804.66965718688,706210.9602429627,0,5192.739009857178,0.0,119319.2012310028,124511.94024085997,6237339.1069417875,6,-12989.914331002801,-1.12,False
31,7b,123.59316349029541,377.0274,71723.26389999999,71846.89020367278,706210.9602429627,0,48.1417179107666,0.0,83410.46810150146,83458.60981941223,6237339.1069417875,6,-11687.204201501474,-1.16,False
